account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
500518,101964,30,Current,2024-03-29,70373.22,Active
500519,103639,24,Savings,2021-07-26,4160928.42,Active
500520,109793,1,Current,2022-06-04,483004.64,Active
500521,108225,10,Current,2025-12-30,117539.71,Active
500522,109008,8,Premium,2020-02-17,82059.18,Dormant
500523,109274,19,Savings,2023-08-03,422184.11,Active
500524,102440,4,Salary,2022-06-01,80047.36,Active
500525,108222,25,Current,2023-02-05,46444.43,Active
500526,107801,39,Savings,2017-05-06,61607.93,Closed
500527,101688,19,Savings,2021-07-07,69907.42,Active
500528,101305,14,Savings,2025-10-27,131149.33,Active
500529,105194,4,Savings,2022-04-07,286100.03,Active
500530,103084,5,Salary,2017-12-13,51564.99,Active
500531,103580,31,Current,2018-07-02,370145.55,Active
500532,102050,5,Salary,2017-11-10,359455.06,Active
500533,108635,19,Savings,2023-01-01,260605.41,Active
500534,105162,34,Salary,2019-10-19,195971.01,Active
500535,102226,6,Savings,2025-10-13,160644.82,Active
500536,102732,33,Current,2025-10-03,39807.87,Dormant
500537,102132,34,Current,2022-01-01,61624.09,Active
500538,109227,29,Salary,2022-09-19,65760.15,Active
500539,102338,6,Current,2025-02-28,33454.72,Active
500540,104582,16,Savings,2024-02-02,797159.43,Closed
500541,106890,15,Savings,2023-07-07,162741.24,Active
500542,103907,10,Premium,2017-09-02,51636.11,Active
500543,109854,40,Savings,2019-04-27,5419.43,Active
500544,104808,4,Savings,2024-03-13,69071.19,Active
500545,104542,1,Savings,2018-05-24,92478.31,Active
500546,100468,37,Savings,2023-01-31,80048.35,Active
500547,100104,24,Savings,2018-02-11,148332.69,Active
500548,107859,13,Savings,2018-12-18,231475.24,Active
500549,107632,27,Savings,2025-12-25,63839.18,Active
500550,101695,17,Salary,2022-11-04,408221.33,Active
500551,106715,18,Savings,2021-12-12,288948.34,Active
500552,105027,4,Savings,2021-07-08,82100.78,Active
500553,109712,26,Savings,2018-05-10,60621.79,Active
500554,106989,10,Salary,2017-06-18,41008.61,Active
500555,109229,36,Current,2017-09-10,34508.27,Active
500556,105403,18,Premium,2017-08-09,11583.14,Active
500557,101818,2,Current,2018-04-06,148975.05,Active
500558,109175,27,Current,2024-09-02,26207.47,Closed
500559,101754,17,Savings,2018-05-31,21722.68,Dormant
500560,107040,24,Savings,2018-05-22,65899.88,Dormant
500561,103800,11,Salary,2023-12-20,67992.41,Active
500562,108078,32,Savings,2024-04-06,63978.1,Active
500563,102616,30,Savings,2021-12-01,1544245.28,Active
500564,102255,8,Current,2018-05-06,36524.6,Active
500565,105925,39,Savings,2017-01-17,25543.32,Active
500566,101444,37,Savings,2025-03-30,93307.34,Active
500567,105952,21,Savings,2018-11-13,43297.88,Active
500568,104722,26,Premium,2022-05-26,27210.65,Active
500569,101788,22,Salary,2017-03-18,79009.76,Active
500570,104686,26,Savings,2017-09-05,44749.63,Active
500571,101894,38,Current,2019-03-20,109129.08,Active
500572,103437,23,Current,2018-05-07,62053.96,Active
500573,101244,11,Savings,2018-10-07,69087.19,Active
500574,101758,29,Savings,2017-10-16,56725.8,Active
500575,108788,37,Savings,2017-07-25,115666.57,Active
500576,102159,39,Savings,2021-02-09,203322.18,Active
500577,108022,8,Savings,2017-10-23,248251.77,Active
500578,101600,40,Salary,2021-12-09,322083.43,Active
500579,100875,13,Salary,2018-12-12,397236.61,Active
500580,106723,31,Savings,2023-06-16,112334.85,Active
500581,107074,13,Savings,2022-08-04,81493.62,Active
500582,100206,7,Savings,2020-12-10,103743.1,Active
500583,106002,7,Savings,2024-09-01,35158.61,Active
500584,105016,27,Savings,2017-06-16,30994.16,Active
500585,103474,21,Current,2018-07-26,220309.07,Active
500586,108475,39,Savings,2019-01-08,63830.05,Active
500587,109189,24,Savings,2024-06-19,93326.75,Active
500588,108638,14,Premium,2025-04-11,1136011.7,Active
500589,104429,11,Savings,2024-08-18,22013.9,Active
500590,101148,12,Current,2024-10-02,123357.49,Active
500591,100709,21,Salary,2024-03-17,22909.03,Active
500592,108054,11,Savings,2022-05-26,90851.05,Active
500593,103151,32,Salary,2026-01-03,110389.24,Active
500594,103110,15,Savings,2018-10-01,1226659.95,Active
500595,100637,17,Savings,2019-02-15,208084.82,Active
500596,105401,23,Premium,2018-08-29,21119.99,Dormant
500597,104273,27,Savings,2021-09-17,69127.44,Active
500598,106627,8,Savings,2022-07-12,101366.55,Active
500599,107941,22,Salary,2024-07-24,223949.07,Active
500600,102138,37,Savings,2022-08-08,189484.18,Dormant
500601,107067,19,Salary,2019-04-23,165136.96,Active
500602,100919,20,Current,2018-01-09,275726.44,Dormant
500603,101103,15,Salary,2023-01-06,298010.49,Active
500604,107613,2,Savings,2017-04-30,294795.09,Active
500605,109756,12,Current,2025-05-29,47238.89,Active
500606,107323,19,Savings,2024-08-20,108561.77,Active
500607,108415,13,Current,2020-04-20,55258.04,Active
500608,103413,30,Savings,2025-12-11,36086.17,Active
500609,103565,7,Premium,2022-07-26,51105.99,Active
500610,106646,8,Savings,2023-10-14,143357.43,Active
500611,106091,39,Savings,2019-03-15,162372.45,Active
500612,101082,27,Savings,2023-12-07,41029.2,Active
500613,100894,19,Savings,2023-09-05,11103.78,Active
500614,105524,10,Current,2024-04-12,78056.01,Active
500615,102791,33,Savings,2024-07-18,35194.28,Active
500616,107623,1,Salary,2025-07-03,31554.57,Active
500617,101921,8,Current,2018-08-20,38522.06,Active
500618,104726,23,Savings,2024-02-03,212535.99,Active
500619,103631,20,Savings,2025-10-24,319182.24,Active
500620,102305,11,Savings,2024-07-23,74947.31,Active
500621,102654,31,Savings,2018-08-31,68989.18,Active
500622,107837,15,Current,2018-09-02,79571.03,Active
500623,105568,21,Savings,2024-08-13,45154.14,Active
500624,101184,7,Savings,2018-02-13,95567.9,Active
500625,103832,12,Current,2021-08-09,23455.0,Active
500626,109845,4,Savings,2023-08-24,39385.08,Active
500627,104370,13,Savings,2019-09-15,58435.19,Active
500628,107311,28,Current,2017-11-03,105056.81,Active
500629,102709,24,Current,2022-09-12,365902.44,Active
500630,104232,5,Current,2019-11-21,9956.38,Active
500631,103640,38,Savings,2017-02-02,94066.74,Active
500632,100283,37,Salary,2019-08-17,55814.48,Active
500633,102654,39,Salary,2018-01-29,4946.85,Active
500634,104109,2,Savings,2020-07-16,75621.15,Active
500635,100394,31,Savings,2021-10-23,180755.19,Active
500636,103946,34,Savings,2019-07-09,67968.69,Active
500637,104440,35,Savings,2022-02-11,17109.39,Active
500638,104721,7,Salary,2020-01-16,17078.1,Active
500639,106723,23,Current,2024-04-14,306369.42,Active
500640,101940,12,Savings,2017-04-04,30885.29,Active
500641,101499,24,Current,2018-09-20,69033.85,Active
500642,107029,40,Savings,2019-01-25,78315.82,Active
500643,106793,22,Salary,2019-10-06,124198.0,Active
500644,107574,7,Savings,2017-12-18,134611.36,Active
500645,102720,35,Savings,2021-04-10,263943.72,Active
500646,100876,29,Current,2017-12-27,106955.99,Active
500647,103848,35,Salary,2025-05-28,12031.97,Dormant
500648,103739,38,Savings,2023-08-24,118353.37,Active
500649,108866,35,Current,2021-10-20,97877.44,Active
500650,102626,25,Salary,2024-10-31,167820.75,Dormant
500651,109533,16,Current,2025-09-12,35228.35,Active
500652,103250,37,Savings,2022-07-15,46537.56,Active
500653,107425,13,Salary,2025-07-26,809865.92,Dormant
500654,102434,26,Current,2024-12-13,59067.53,Active
500655,108969,25,Savings,2023-06-15,218979.78,Active
500656,107037,4,Savings,2025-06-05,6252.92,Active
500657,105140,28,Savings,2017-05-30,152104.89,Active
500658,103919,15,Premium,2022-02-19,125019.99,Closed
500659,100143,26,Savings,2021-05-15,49816.97,Active
500660,107396,38,Savings,2024-12-28,104806.23,Active
500661,109129,11,Savings,2019-10-12,547444.95,Active
500662,105971,23,Salary,2024-11-02,78922.64,Active
500663,104757,7,Current,2023-07-16,16484.67,Active
500664,108080,26,Savings,2021-07-05,180228.45,Active
500665,108139,16,Savings,2025-11-12,36618.18,Active
500666,103532,37,Current,2023-03-14,276956.18,Active
500667,105702,10,Savings,2024-01-09,74061.72,Active
500668,100538,14,Salary,2019-09-19,102080.09,Active
500669,100738,10,Premium,2023-04-25,11521.24,Dormant
500670,103682,36,Savings,2021-05-21,130979.74,Dormant
500671,102083,23,Savings,2020-11-05,76283.51,Active
500672,109654,38,Salary,2021-01-21,287505.7,Active
500673,102964,25,Salary,2020-10-23,114741.39,Active
500674,104690,23,Current,2020-08-25,340768.73,Active
500675,108378,21,Savings,2023-06-23,23493.03,Active
500676,105387,12,Savings,2025-10-16,14040.83,Active
500677,109329,19,Current,2021-09-19,109899.77,Active
500678,109900,12,Current,2018-08-23,47125.88,Dormant
500679,102348,40,Current,2023-12-11,114971.64,Active
500680,109471,4,Savings,2020-09-17,113471.42,Active
500681,109986,38,Savings,2022-09-08,110362.02,Active
500682,109886,39,Salary,2017-08-25,19069.23,Active
500683,102938,16,Savings,2019-06-03,51833.95,Dormant
500684,100494,1,Current,2023-02-16,101057.15,Active
500685,104173,14,Savings,2024-03-02,124523.31,Active
500686,109078,37,Savings,2020-04-25,630695.99,Active
500687,108323,14,Current,2025-12-01,181084.11,Active
500688,102710,36,Current,2017-01-08,64270.61,Active
500689,108462,37,Current,2017-11-23,27362.35,Active
500690,106958,24,Current,2023-05-12,20699.15,Active
500691,106590,18,Savings,2024-01-17,61558.88,Active
500692,101945,5,Savings,2018-01-15,18303.51,Active
500693,103415,27,Salary,2020-11-16,128751.68,Active
500694,105166,28,Salary,2024-08-01,155463.45,Active
500695,101224,7,Savings,2021-06-28,211608.99,Active
500696,102680,28,Savings,2024-01-13,77981.12,Active
500697,103102,15,Savings,2020-10-22,41372.03,Active
500698,100255,28,Salary,2021-08-10,23465.88,Dormant
500699,108083,35,Salary,2022-11-17,42112.13,Active
500700,106475,23,Savings,2019-01-30,9718.93,Active
500701,105480,23,Savings,2019-07-28,358585.75,Active
500702,103984,1,Savings,2017-07-10,528638.01,Active
500703,102904,38,Savings,2019-02-12,86562.32,Active
500704,109805,28,Salary,2023-08-04,308051.05,Active
500705,101960,1,Salary,2024-09-14,50082.42,Active
500706,103711,40,Savings,2024-10-15,132846.43,Active
500707,101334,24,Current,2021-04-03,110974.14,Active
500708,109438,19,Salary,2018-03-07,80256.38,Active
500709,108177,20,Savings,2025-04-15,56477.41,Active
500710,109421,14,Salary,2022-12-23,47622.05,Active
500711,100530,32,Salary,2019-08-04,88322.91,Active
500712,103196,35,Savings,2021-03-16,117126.95,Active
500713,101920,26,Current,2019-03-27,78957.96,Active
500714,101985,16,Current,2024-01-24,22204.09,Active
500715,109180,16,Salary,2021-11-11,112205.5,Active
500716,105149,15,Savings,2025-11-04,22683.89,Active
500717,109673,6,Salary,2024-11-07,45714.18,Active
500718,100100,10,Savings,2017-08-30,46414.69,Active
500719,103382,28,Current,2021-05-30,169102.59,Active
500720,106164,33,Current,2022-07-01,50543.16,Active
500721,107657,7,Savings,2020-08-31,177459.1,Active
500722,103081,10,Savings,2017-10-20,23476.37,Active
500723,106067,14,Savings,2022-09-25,61055.93,Active
500724,109729,23,Savings,2018-08-31,33058.67,Active
500725,104506,22,Savings,2020-05-21,289845.16,Active
500726,103652,4,Savings,2018-12-16,44360.91,Active
500727,101204,13,Savings,2019-04-03,116720.19,Active
500728,102637,34,Savings,2025-12-09,98490.89,Active
500729,104747,18,Savings,2020-07-08,125017.82,Active
500730,107454,5,Savings,2024-04-21,14541.03,Active
500731,108706,24,Savings,2025-10-22,275328.89,Active
500732,103614,37,Savings,2024-09-27,119142.81,Active
500733,107663,12,Salary,2024-06-19,204980.9,Active
500734,101709,25,Salary,2024-05-20,227124.93,Active
500735,106182,26,Savings,2017-11-15,52289.26,Active
500736,103777,1,Savings,2020-11-01,96841.86,Active
500737,108604,20,Salary,2023-02-28,87509.46,Active
500738,101532,7,Savings,2017-08-27,17721.55,Closed
500739,102653,38,Savings,2021-07-12,204526.84,Active
500740,108925,13,Savings,2019-08-12,212158.45,Active
500741,102476,10,Savings,2024-07-10,354597.63,Active
500742,104102,14,Savings,2018-02-07,160084.1,Active
500743,102352,1,Current,2024-10-30,24725.42,Active
500744,107460,10,Current,2019-10-05,348450.3,Active
500745,109422,25,Current,2025-08-17,48344.4,Active
500746,104163,26,Current,2020-04-14,51702.11,Active
500747,108251,23,Savings,2018-09-03,135016.63,Active
500748,101844,25,Savings,2022-04-07,51077.08,Active
500749,102323,39,Savings,2022-04-30,105753.78,Active
500750,109208,34,Savings,2018-03-22,25898.87,Active
500751,100713,29,Salary,2020-09-07,162332.24,Active
500752,102515,13,Savings,2023-09-19,53928.78,Active
500753,101615,12,Savings,2018-09-16,53420.36,Active
500754,103715,28,Savings,2023-09-29,21924.3,Active
500755,105084,13,Savings,2022-02-10,142390.6,Active
500756,101344,10,Current,2025-08-01,147849.79,Active
500757,105907,9,Savings,2025-12-01,437338.51,Active
500758,106411,39,Premium,2021-08-04,242096.61,Active
500759,102905,35,Savings,2018-03-30,496699.61,Active
500760,108484,32,Salary,2025-05-10,58510.01,Active
500761,106894,2,Savings,2020-07-15,336230.8,Active
500762,104263,10,Savings,2020-03-23,95167.18,Active
500763,109571,9,Savings,2023-09-12,35406.35,Active
500764,109086,2,Savings,2019-05-09,34212.23,Active
500765,104743,27,Salary,2025-01-27,32554.08,Active
500766,102958,32,Salary,2025-03-02,28186.04,Active
500767,109632,14,Savings,2018-04-16,51245.72,Active
500768,108062,1,Savings,2019-04-08,29378.69,Active
500769,104235,17,Salary,2024-04-03,520296.13,Active
500770,102570,26,Savings,2020-12-01,59730.28,Active
500771,106476,38,Savings,2020-11-18,16866.9,Active
500772,107996,17,Salary,2019-05-23,92197.9,Active
500773,101393,17,Current,2021-10-25,33485.44,Active
500774,103130,5,Salary,2024-11-10,258820.83,Active
500775,100125,2,Salary,2021-06-23,204984.6,Active
500776,106066,38,Savings,2019-01-23,108875.49,Dormant
500777,108774,39,Salary,2017-06-01,153943.73,Active
500778,101027,19,Premium,2022-06-21,75084.08,Active
500779,104394,29,Savings,2017-02-17,135986.92,Active
500780,102125,36,Salary,2025-09-06,238634.78,Active
500781,104648,25,Savings,2022-10-07,64369.25,Active
500782,104189,39,Current,2020-02-10,148868.5,Active
500783,103628,28,Savings,2017-07-08,96861.06,Active
500784,100683,17,Savings,2017-10-02,109063.67,Dormant
500785,103510,36,Salary,2021-09-22,66956.56,Active
500786,104848,10,Savings,2023-06-13,200465.33,Active
500787,100557,8,Salary,2017-12-14,309065.56,Active
500788,108354,6,Salary,2025-10-29,52769.79,Active
500789,100898,20,Current,2024-09-22,32492.7,Active
500790,109482,21,Savings,2021-10-26,400000.1,Active
500791,104809,6,Savings,2019-06-18,88765.41,Active
500792,101559,7,Premium,2021-05-20,44271.32,Dormant
500793,102929,40,Savings,2023-11-01,43232.53,Active
500794,101746,26,Salary,2018-04-03,151790.99,Active
500795,103569,38,Savings,2024-10-14,111155.2,Active
500796,100940,18,Savings,2019-10-17,64344.21,Active
500797,101031,28,Salary,2022-06-01,44956.25,Dormant
500798,105646,10,Current,2017-12-10,150523.99,Active
500799,108067,31,Savings,2017-06-07,330660.16,Active
500800,106955,36,Salary,2025-04-06,39144.75,Active
500801,108849,38,Savings,2017-11-25,17014.37,Active
500802,103448,39,Savings,2023-11-06,91133.46,Active
500803,104476,25,Current,2025-04-14,69351.95,Active
500804,106435,30,Current,2023-05-04,21977.46,Active
500805,103431,37,Current,2023-07-16,102313.93,Active
500806,105276,25,Premium,2017-05-07,54215.75,Active
500807,101544,36,Savings,2021-04-02,47180.52,Active
500808,104407,17,Savings,2019-11-30,6697.5,Active
500809,101736,23,Salary,2025-08-20,36386.41,Active
500810,104259,7,Savings,2023-07-27,21359.98,Active
500811,104864,17,Savings,2019-09-07,37334.99,Active
500812,100241,11,Savings,2025-01-18,302150.17,Active
500813,106286,13,Current,2023-09-28,115797.33,Active
500814,106393,39,Current,2017-12-29,88603.83,Active
500815,102588,33,Salary,2018-06-14,332389.01,Active
500816,101202,22,Savings,2020-08-12,255877.99,Active
500817,100069,7,Savings,2018-05-25,380302.79,Active
500818,108163,15,Savings,2023-11-20,63968.01,Active
500819,101696,5,Savings,2022-08-15,18681.64,Dormant
500820,109104,32,Salary,2021-01-15,118823.13,Active
500821,101987,21,Salary,2023-11-20,4774278.51,Closed
500822,104782,40,Savings,2024-05-20,123001.61,Active
500823,108369,33,Savings,2021-07-25,469635.4,Active
500824,104437,25,Current,2017-10-12,138303.07,Active
500825,104045,3,Salary,2018-08-03,118528.55,Active
500826,106551,34,Savings,2021-06-13,23604.84,Closed
500827,104084,14,Savings,2021-10-26,26975.01,Active
500828,102513,16,Salary,2022-02-05,68831.23,Active
500829,106633,35,Current,2023-08-08,27904.4,Active
500830,109511,34,Salary,2021-10-16,41052.82,Active
500831,101017,4,Salary,2018-12-20,123438.15,Active
500832,102663,14,Savings,2018-04-27,65973.69,Active
500833,108491,38,Premium,2025-06-01,167219.2,Active
500834,102712,20,Current,2021-05-25,41466.76,Active
500835,105465,20,Premium,2021-12-07,249750.74,Active
500836,106408,26,Premium,2017-04-26,131349.66,Active
500837,108451,8,Savings,2017-09-15,163918.02,Active
500838,109065,38,Savings,2020-10-04,64623.89,Active
500839,106269,4,Savings,2019-11-02,74305.91,Active
500840,100260,19,Premium,2023-11-09,549107.87,Active
500841,102985,38,Salary,2021-01-30,41029.38,Active
500842,102947,20,Savings,2025-03-16,179744.91,Active
500843,108712,39,Current,2025-07-30,38133.6,Active
500844,102607,21,Savings,2020-11-12,72653.97,Active
500845,105933,6,Current,2018-05-21,133482.07,Active
500846,105482,32,Savings,2021-06-25,124063.57,Active
500847,105906,7,Savings,2017-05-06,96072.38,Active
500848,107065,33,Savings,2020-08-22,255019.96,Active
500849,100753,16,Savings,2021-07-16,39300.93,Active
500850,100351,16,Savings,2021-07-06,5366.91,Active
500851,106139,20,Premium,2023-06-30,19034.4,Active
500852,105969,13,Savings,2018-05-23,71573.07,Active
500853,108567,5,Salary,2022-05-29,224800.77,Active
500854,102316,33,Current,2024-05-06,67072.77,Active
500855,102779,33,Current,2021-01-07,104757.31,Active
500856,105970,15,Savings,2020-04-14,32669.0,Active
500857,100344,22,Premium,2019-04-08,71230.86,Active
500858,101830,32,Savings,2025-04-21,135281.62,Active
500859,104653,9,Savings,2020-08-29,40758.34,Active
500860,105817,13,Salary,2021-05-28,145931.71,Active
500861,106403,15,Current,2022-12-26,93340.5,Active
500862,107290,4,Premium,2020-07-27,79758.55,Active
500863,104832,13,Premium,2021-03-27,49662.77,Active
500864,103887,36,Savings,2025-07-25,76527.19,Active
500865,106125,15,Savings,2023-05-06,67033.57,Active
