transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,transaction_status
1200333,511448,2025-11-02 19:57:35,Transfer,6062.83,Fuel,ATM,Success
1200334,509879,2025-07-28 15:29:17,Withdrawal,1942.99,Travel,POS,Success
1200335,510203,2025-08-29 00:40:03,Deposit,824.19,Utilities,POS,Failed
1200336,504129,2025-09-10 11:56:12,Payment,5356.77,Other,Internet Banking,Success
1200337,505362,2025-03-11 03:31:24,Payment,1829.73,Fuel,Internet Banking,Success
1200338,512700,2025-11-27 19:05:40,Withdrawal,8288.33,Travel,POS,Success
1200339,511941,2025-06-21 23:15:50,Deposit,6222.89,Travel,Mobile,Success
1200340,505527,2025-05-08 00:01:06,Interest,4335.09,Groceries,Internet Banking,Reversed
1200341,508480,2025-03-08 05:38:00,Deposit,50747.96,Dining,Internet Banking,Success
1200342,509113,2025-04-20 11:32:55,Payment,3125.3,Utilities,UPI,Success
1200343,504363,2025-12-03 23:53:21,Deposit,7354.49,Groceries,UPI,Success
1200344,507753,2025-03-15 10:13:03,Fee,1730.03,Dining,ATM,Success
1200345,501390,2025-08-30 16:30:46,Withdrawal,2573.61,Fuel,UPI,Success
1200346,508821,2025-05-29 23:17:00,Withdrawal,4035.99,Utilities,Mobile,Success
1200347,501132,2025-05-21 06:48:59,Payment,1996.17,Dining,UPI,Success
1200348,501503,2025-08-09 09:33:55,Interest,10925.56,Dining,Branch,Success
1200349,502652,2025-01-15 08:03:33,Deposit,4065.78,Fuel,Mobile,Success
1200350,505783,2025-03-08 17:22:10,Payment,3185.2,Utilities,Internet Banking,Success
1200351,507802,2025-05-21 18:15:44,Deposit,10753.74,Fuel,POS,Success
1200352,509413,2025-03-16 07:17:19,Withdrawal,2932.26,Fuel,UPI,Success
1200353,505614,2025-08-22 23:57:21,Withdrawal,959.99,Travel,ATM,Success
1200354,509471,2025-02-06 23:57:39,Transfer,3113.66,Fuel,UPI,Success
1200355,512252,2025-09-08 05:16:05,Deposit,3656.67,Healthcare,Mobile,Success
1200356,504865,2025-09-05 21:53:21,Withdrawal,1810.26,Healthcare,UPI,Success
1200357,504973,2025-05-15 01:21:13,Deposit,3196.53,Shopping,ATM,Success
1200358,506621,2025-11-04 21:29:28,Deposit,3402.32,Travel,Internet Banking,Success
1200359,508082,2025-03-14 23:13:22,Deposit,5821.96,Healthcare,ATM,Success
1200360,502472,2025-07-06 17:38:10,Withdrawal,13410.74,Shopping,POS,Success
1200361,510070,2025-02-08 06:45:23,Deposit,1511.84,Fuel,ATM,Success
1200362,502692,2025-10-27 15:03:19,Payment,9385.95,Groceries,UPI,Success
1200363,511555,2025-03-21 07:42:50,Deposit,6677.03,Healthcare,UPI,Success
1200364,509463,2025-08-08 14:39:03,Interest,1001.45,Dining,UPI,Success
1200365,509563,2025-10-29 16:29:10,Transfer,7726.82,Healthcare,POS,Success
1200366,506638,2025-12-08 23:46:28,Payment,20115.26,Groceries,UPI,Success
1200367,503851,2025-09-04 05:39:51,Transfer,1161.21,Travel,Branch,Success
1200368,510914,2025-07-29 13:55:19,Payment,13810.68,Utilities,Internet Banking,Success
1200369,503492,2025-09-08 20:52:18,Deposit,1927.71,Utilities,ATM,Success
1200370,504320,2025-05-27 13:23:39,Deposit,4176.94,Travel,Mobile,Success
1200371,504217,2025-12-13 20:49:06,Payment,2493.8,Utilities,UPI,Success
1200372,501588,2025-07-20 05:43:09,Fee,4779.79,Groceries,UPI,Success
1200373,504293,2025-06-21 01:59:00,Payment,3765.48,Education,POS,Success
1200374,513251,2025-01-19 02:22:24,Payment,8581.23,Dining,POS,Success
1200375,503148,2025-04-12 22:41:43,Fee,24185.34,Healthcare,Mobile,Success
1200376,511378,2025-02-16 09:26:15,Interest,42978.58,Fuel,UPI,Success
1200377,510884,2025-08-08 08:51:06,Transfer,8498.99,Dining,POS,Success
1200378,509354,2025-03-02 22:04:45,Deposit,1129.6,Other,ATM,Success
1200379,508588,2025-06-22 16:36:21,Deposit,15206.05,Travel,UPI,Success
1200380,509548,2025-07-09 17:13:46,Transfer,3180.79,Other,Branch,Success
1200381,503549,2025-08-22 06:20:17,Payment,2741.92,Groceries,POS,Success
1200382,512158,2025-01-14 01:37:29,Deposit,3628.57,Healthcare,Internet Banking,Success
1200383,511105,2025-08-02 20:13:30,Withdrawal,53114.47,Education,POS,Success
1200384,510484,2025-07-08 12:16:35,Deposit,4401.19,Fuel,POS,Success
1200385,508035,2025-01-25 17:28:13,Deposit,27219.8,Other,UPI,Success
1200386,510318,2025-02-12 23:28:44,Deposit,4838.18,Groceries,ATM,Success
1200387,500858,2025-07-21 20:29:56,Payment,1771.19,Fuel,ATM,Success
1200388,513894,2025-10-07 17:55:30,Transfer,3639.31,Dining,UPI,Success
1200389,501901,2025-11-20 20:29:11,Deposit,5317.84,Travel,UPI,Success
1200390,509349,2025-06-16 09:37:24,Fee,9808.89,Fuel,ATM,Success
1200391,502733,2025-09-16 04:28:18,Deposit,1406.13,Other,UPI,Success
1200392,513948,2025-04-05 06:32:39,Fee,11921.39,Travel,ATM,Success
1200393,502698,2025-09-04 04:34:55,Withdrawal,1253.42,Shopping,ATM,Success
1200394,513233,2025-06-26 15:27:35,Deposit,1575.7,Shopping,UPI,Success
1200395,508276,2025-12-18 00:07:44,Deposit,2631.74,Utilities,POS,Success
1200396,512784,2025-04-22 18:11:43,Transfer,5190.47,Groceries,POS,Success
1200397,508327,2025-11-09 11:05:00,Interest,5831.9,Groceries,Mobile,Success
1200398,504047,2025-03-23 12:08:05,Transfer,3816.18,Other,Mobile,Success
1200399,504096,2025-08-18 02:21:54,Deposit,9637.34,Other,Internet Banking,Success
1200400,503091,2025-09-24 00:52:41,Interest,1555.48,Groceries,Mobile,Success
1200401,502915,2025-12-13 01:01:59,Fee,32220.32,Healthcare,UPI,Success
1200402,507101,2025-08-11 02:05:04,Interest,3608.45,Utilities,UPI,Success
1200403,504611,2025-09-02 22:04:03,Transfer,6363.65,Education,UPI,Success
1200404,509605,2025-08-16 16:12:48,Fee,2179.19,Dining,Internet Banking,Success
1200405,513922,2025-06-28 19:00:02,Deposit,15537.76,Education,UPI,Success
1200406,501307,2025-01-11 09:04:08,Payment,1149.34,Utilities,POS,Success
1200407,511555,2025-06-02 14:37:30,Deposit,25613.04,Shopping,UPI,Success
1200408,513000,2025-03-06 17:18:20,Payment,4191.18,Dining,POS,Success
1200409,513667,2025-03-27 18:53:15,Transfer,9235.53,Other,Internet Banking,Success
1200410,505721,2025-12-22 05:59:20,Transfer,7061.89,Healthcare,UPI,Success
1200411,511549,2025-06-26 01:00:00,Withdrawal,1542.1,Other,ATM,Success
1200412,507021,2025-11-23 02:56:38,Transfer,11818.23,Fuel,Mobile,Success
1200413,505150,2025-03-30 23:07:31,Withdrawal,19401.65,Dining,UPI,Success
1200414,503511,2025-02-12 02:20:12,Interest,3246.16,Other,POS,Success
1200415,501364,2025-11-29 16:44:20,Transfer,5870.77,Dining,UPI,Reversed
1200416,510638,2025-01-21 15:05:05,Payment,714.97,Shopping,UPI,Failed
1200417,511588,2025-07-07 14:58:52,Payment,2252.34,Travel,POS,Success
1200418,505089,2025-05-28 08:24:56,Withdrawal,8526.12,Fuel,POS,Success
1200419,505567,2025-04-26 03:20:04,Withdrawal,14097.67,Utilities,UPI,Failed
1200420,506646,2025-05-27 13:16:30,Interest,1647.93,Fuel,ATM,Success
1200421,505416,2025-08-28 14:31:37,Transfer,3845.77,Utilities,Mobile,Failed
1200422,505559,2025-10-09 15:25:10,Transfer,12499.22,Dining,ATM,Success
1200423,512495,2025-10-13 07:39:18,Deposit,5516.94,Groceries,ATM,Success
1200424,512882,2025-10-10 02:45:17,Deposit,8002.24,Healthcare,Internet Banking,Success
1200425,501176,2025-04-22 08:35:25,Withdrawal,8649.25,Healthcare,POS,Success
1200426,511112,2025-10-18 09:03:19,Fee,1610.23,Shopping,UPI,Success
1200427,512087,2025-04-11 09:44:19,Deposit,542.8,Dining,Branch,Success
1200428,511522,2025-09-01 23:30:58,Interest,3642.56,Fuel,UPI,Success
1200429,504292,2025-07-06 04:18:51,Payment,3816.92,Education,Mobile,Success
1200430,500439,2025-08-08 22:13:37,Transfer,6702.75,Healthcare,UPI,Success
1200431,501678,2025-03-23 16:49:10,Transfer,5235.35,Utilities,POS,Success
1200432,503711,2025-08-04 16:13:53,Fee,5981.25,Healthcare,UPI,Success
1200433,501604,2025-04-30 22:59:00,Transfer,3284.29,Dining,ATM,Success
1200434,503487,2025-12-17 14:01:41,Withdrawal,4768.85,Healthcare,UPI,Success
1200435,500941,2025-08-24 07:56:05,Withdrawal,7653.03,Healthcare,POS,Success
1200436,509316,2025-06-18 22:27:28,Transfer,6052.41,Travel,Mobile,Success
1200437,510583,2025-06-22 04:20:08,Deposit,9437.58,Travel,UPI,Success
1200438,513999,2025-09-08 07:37:27,Deposit,7014.24,Groceries,ATM,Success
1200439,500122,2025-04-04 01:25:29,Transfer,1058.56,Education,UPI,Success
1200440,510025,2025-07-26 01:53:31,Deposit,4164.52,Travel,UPI,Success
1200441,505521,2025-06-06 08:19:11,Transfer,715.71,Utilities,POS,Success
1200442,503172,2025-08-16 13:13:46,Deposit,2037.86,Fuel,ATM,Success
1200443,507439,2025-06-15 22:24:51,Interest,3058.73,Groceries,UPI,Success
1200444,507372,2025-02-01 13:27:45,Transfer,1733.63,Education,UPI,Success
1200445,506522,2025-12-26 17:32:32,Withdrawal,4766.37,Travel,POS,Success
1200446,506385,2025-09-30 10:06:14,Transfer,1585.36,Travel,UPI,Success
1200447,501349,2025-08-28 01:28:08,Transfer,8825.27,Fuel,POS,Success
1200448,509226,2025-03-09 14:24:48,Deposit,2394.31,Groceries,Mobile,Success
1200449,508195,2025-06-06 23:15:37,Deposit,2667.51,Utilities,POS,Success
1200450,504585,2025-06-08 20:34:02,Fee,4204.91,Education,UPI,Success
1200451,511510,2025-09-05 13:57:35,Payment,9772.92,Travel,Internet Banking,Success
1200452,504253,2025-02-27 08:09:23,Deposit,403.13,Shopping,UPI,Success
1200453,501537,2025-01-16 19:32:55,Withdrawal,3328.38,Utilities,POS,Success
1200454,501531,2025-04-27 10:39:33,Deposit,1347.76,Fuel,Mobile,Success
1200455,510082,2025-12-28 14:34:56,Deposit,3015.09,Other,UPI,Success
1200456,511608,2025-10-11 15:50:50,Deposit,9918.92,Fuel,UPI,Success
1200457,509419,2025-04-02 10:03:56,Fee,30704.59,Travel,POS,Success
1200458,512564,2025-12-15 09:59:39,Withdrawal,3093.25,Fuel,UPI,Success
1200459,506790,2025-03-17 21:34:06,Payment,4225.62,Dining,UPI,Success
1200460,509776,2025-08-19 11:08:20,Withdrawal,13137.31,Fuel,UPI,Success
1200461,502274,2025-09-06 16:27:44,Transfer,1098.13,Groceries,UPI,Success
1200462,502276,2025-09-02 21:53:10,Withdrawal,2638.43,Healthcare,UPI,Success
1200463,507421,2025-06-23 20:44:36,Withdrawal,3865.72,Fuel,POS,Success
1200464,506749,2025-06-18 09:51:16,Deposit,1397.12,Healthcare,POS,Success
1200465,505951,2025-05-01 00:05:09,Withdrawal,81692.59,Groceries,POS,Success
1200466,506872,2025-07-22 03:17:24,Deposit,9250.41,Fuel,Branch,Success
1200467,501377,2025-03-25 06:56:54,Fee,5635.45,Education,Internet Banking,Success
1200468,510473,2025-02-11 18:19:57,Fee,13771.61,Utilities,UPI,Success
1200469,504402,2025-11-16 11:35:13,Interest,3773.39,Education,POS,Success
1200470,503837,2025-07-12 02:47:26,Withdrawal,1386.74,Dining,UPI,Success
1200471,508151,2025-09-21 14:32:32,Payment,5135.01,Dining,ATM,Success
1200472,509249,2025-02-23 14:04:07,Withdrawal,7435.32,Other,POS,Success
1200473,507022,2025-08-14 17:17:20,Deposit,2331.72,Utilities,POS,Success
1200474,510626,2025-09-28 23:52:17,Deposit,8590.97,Dining,UPI,Success
1200475,503022,2025-10-18 21:30:23,Payment,133243.54,Education,POS,Success
1200476,506440,2025-06-23 20:07:20,Payment,5883.35,Shopping,UPI,Success
1200477,512908,2025-04-30 23:29:03,Transfer,858.88,Travel,POS,Success
1200478,500499,2025-06-24 06:41:05,Withdrawal,1167.92,Healthcare,UPI,Success
1200479,505567,2025-05-28 18:04:57,Fee,615.71,Healthcare,POS,Success
1200480,501767,2025-10-24 01:15:39,Withdrawal,2077.41,Shopping,Mobile,Success
1200481,503150,2025-09-26 10:58:44,Transfer,11524.4,Education,UPI,Success
1200482,506918,2025-01-15 23:57:51,Withdrawal,2584.74,Dining,Branch,Success
1200483,511023,2025-01-26 19:51:39,Withdrawal,8493.51,Dining,ATM,Success
1200484,501123,2025-06-08 11:51:47,Deposit,1587.36,Fuel,UPI,Success
1200485,512410,2025-04-21 06:40:16,Interest,1424.11,Groceries,Internet Banking,Success
1200486,510270,2025-06-03 11:27:53,Deposit,5808.2,Fuel,ATM,Success
1200487,503011,2025-03-09 16:14:48,Transfer,5540.42,Groceries,UPI,Success
1200488,509090,2025-03-21 11:21:25,Deposit,22723.93,Fuel,ATM,Success
1200489,513229,2025-03-26 03:00:06,Transfer,1460.62,Utilities,Mobile,Success
1200490,509907,2025-07-11 16:12:04,Withdrawal,7734.37,Dining,POS,Success
1200491,500324,2025-08-04 22:30:49,Withdrawal,11333.76,Education,Internet Banking,Success
1200492,509400,2025-05-21 07:43:16,Deposit,2075.63,Healthcare,Mobile,Success
1200493,505066,2025-07-29 15:00:49,Fee,1017.87,Education,Branch,Success
1200494,511025,2025-11-20 22:53:17,Withdrawal,1625.69,Groceries,POS,Failed
1200495,511564,2025-07-30 20:38:49,Transfer,1454.56,Other,ATM,Success
1200496,506944,2025-10-26 13:04:22,Withdrawal,3802.74,Shopping,POS,Success
1200497,505156,2025-08-13 00:19:04,Interest,2529.59,Fuel,POS,Success
1200498,509245,2025-05-05 18:13:39,Deposit,2387.8,Other,POS,Success
1200499,501080,2025-07-08 05:01:47,Payment,16674.39,Education,POS,Success
1200500,511660,2025-07-22 19:54:25,Deposit,8900.28,Fuel,Mobile,Success
1200501,508650,2025-03-31 04:57:19,Payment,4345.67,Other,ATM,Success
1200502,504619,2025-03-23 11:21:41,Fee,13302.11,Travel,ATM,Success
1200503,507078,2025-09-29 13:41:36,Deposit,1350.01,Healthcare,Internet Banking,Success
1200504,504765,2025-08-30 23:27:39,Fee,2015.26,Shopping,UPI,Success
1200505,503096,2025-02-06 13:43:54,Withdrawal,30981.79,Healthcare,Branch,Success
1200506,505601,2025-07-13 14:46:10,Withdrawal,5623.09,Education,UPI,Success
1200507,504337,2025-06-13 05:53:42,Interest,4861.37,Dining,POS,Success
1200508,511359,2025-11-09 17:04:11,Transfer,3016.36,Other,POS,Success
1200509,512776,2025-12-23 21:49:37,Fee,19506.08,Shopping,POS,Success
1200510,512539,2025-02-11 15:00:03,Transfer,1152.63,Shopping,Internet Banking,Success
1200511,511719,2025-08-14 00:12:43,Payment,4863.04,Other,UPI,Success
1200512,500721,2025-06-03 19:39:39,Fee,8267.16,Healthcare,UPI,Failed
1200513,502171,2025-08-18 16:28:55,Transfer,3518.99,Other,POS,Success
1200514,511626,2025-05-25 23:55:08,Payment,1622.53,Utilities,ATM,Success
1200515,509555,2025-07-26 21:55:51,Withdrawal,3350.86,Shopping,UPI,Success
1200516,513798,2025-12-20 03:38:26,Withdrawal,5905.04,Travel,Mobile,Success
1200517,505078,2025-05-27 18:09:15,Deposit,14050.88,Shopping,UPI,Success
1200518,505241,2025-02-21 01:49:50,Deposit,6554.22,Utilities,Internet Banking,Success
1200519,506904,2025-09-26 22:20:07,Transfer,4846.08,Education,UPI,Success
1200520,512814,2025-06-29 06:17:33,Fee,6908.81,Dining,Branch,Success
1200521,510946,2025-02-07 05:16:43,Withdrawal,10964.88,Healthcare,ATM,Success
1200522,506195,2025-04-21 23:44:55,Deposit,14150.67,Groceries,ATM,Success
1200523,502958,2025-07-05 04:10:03,Withdrawal,9768.03,Shopping,Mobile,Success
1200524,505586,2025-12-25 12:28:03,Payment,3967.49,Dining,Internet Banking,Success
1200525,505252,2025-05-05 00:38:52,Transfer,7490.85,Groceries,UPI,Success
1200526,513318,2025-09-15 19:45:27,Deposit,2233.46,Utilities,ATM,Success
1200527,512235,2025-04-18 11:44:07,Deposit,2654.66,Education,POS,Success
1200528,506076,2025-05-07 03:32:31,Transfer,2376.02,Utilities,Internet Banking,Success
1200529,508539,2025-12-14 08:16:14,Deposit,1426.67,Shopping,UPI,Failed
1200530,503852,2025-02-08 04:57:29,Deposit,5315.2,Utilities,Mobile,Success
1200531,513575,2025-09-03 23:25:58,Transfer,507.85,Fuel,Mobile,Success
1200532,508609,2025-09-09 05:25:34,Deposit,5431.41,Dining,Mobile,Success
1200533,501106,2025-03-25 05:34:17,Interest,6626.96,Groceries,Internet Banking,Success
1200534,510447,2025-10-01 12:22:09,Payment,4335.59,Fuel,POS,Success
1200535,508751,2025-02-04 00:01:51,Withdrawal,4289.86,Utilities,ATM,Success
1200536,511690,2025-05-06 15:41:15,Deposit,5366.28,Healthcare,UPI,Success
1200537,503844,2025-08-02 14:55:18,Transfer,5587.15,Fuel,UPI,Success
1200538,503222,2025-01-15 15:38:29,Fee,10027.28,Utilities,Internet Banking,Success
1200539,506568,2025-10-12 16:47:57,Transfer,12543.27,Dining,POS,Success
1200540,508255,2025-03-17 02:37:52,Interest,7139.22,Shopping,Mobile,Success
1200541,513239,2025-08-27 07:35:03,Interest,2702.27,Healthcare,ATM,Success
1200542,511746,2025-03-12 02:53:41,Deposit,8409.52,Travel,UPI,Success
1200543,512207,2025-10-06 03:46:55,Transfer,9947.21,Dining,UPI,Success
1200544,504367,2025-06-18 00:44:45,Withdrawal,3445.63,Utilities,Mobile,Success
1200545,501698,2025-12-06 01:40:43,Payment,7706.18,Other,ATM,Success
1200546,511717,2025-10-03 09:04:32,Payment,2826.54,Travel,POS,Success
1200547,512397,2025-07-22 00:38:38,Payment,10819.52,Fuel,UPI,Success
1200548,505415,2025-12-01 15:45:58,Deposit,23149.13,Travel,POS,Success
1200549,508355,2025-07-13 19:28:00,Payment,4199.19,Shopping,Branch,Success
1200550,509969,2025-06-20 19:26:03,Transfer,6342.7,Shopping,Mobile,Success
1200551,511597,2025-11-10 15:40:42,Deposit,1685.25,Education,ATM,Success
1200552,507158,2025-02-16 20:04:34,Interest,2476.07,Education,Internet Banking,Success
1200553,512549,2025-09-04 04:16:51,Deposit,1737.88,Dining,UPI,Success
1200554,501249,2025-06-05 07:59:31,Payment,9523.02,Travel,Branch,Success
1200555,508358,2025-03-10 01:53:41,Withdrawal,9439.16,Utilities,UPI,Success
1200556,508328,2025-12-28 10:28:23,Interest,12304.99,Other,UPI,Success
1200557,505690,2025-08-22 11:20:01,Withdrawal,4161.17,Travel,Branch,Failed
1200558,512008,2025-08-08 09:01:44,Payment,9908.38,Groceries,POS,Failed
1200559,501229,2025-03-02 15:07:39,Withdrawal,5883.65,Travel,ATM,Success
1200560,503664,2025-12-06 03:20:16,Deposit,16410.22,Shopping,UPI,Success
1200561,512831,2025-07-09 13:12:12,Interest,3027.15,Dining,UPI,Success
1200562,501316,2025-11-22 12:23:56,Payment,11794.34,Utilities,Internet Banking,Success
1200563,504917,2025-01-11 00:13:26,Payment,20414.29,Education,ATM,Success
1200564,513308,2025-07-21 06:32:07,Payment,14390.06,Healthcare,Internet Banking,Success
1200565,507446,2025-11-10 01:57:25,Payment,9259.24,Travel,POS,Success
1200566,506929,2025-03-31 11:58:25,Deposit,739.83,Groceries,UPI,Success
1200567,509063,2025-06-05 12:11:44,Transfer,4716.72,Utilities,Branch,Success
1200568,505700,2025-01-18 02:34:16,Deposit,4831.54,Other,Internet Banking,Success
1200569,512742,2025-12-04 05:06:56,Transfer,4799.67,Other,ATM,Success
1200570,502049,2025-02-21 14:10:55,Payment,12939.05,Utilities,Branch,Success
1200571,507141,2025-05-05 15:12:39,Transfer,1202.63,Fuel,Internet Banking,Success
1200572,513170,2025-07-17 01:45:58,Transfer,2439.07,Fuel,POS,Success
1200573,508001,2025-07-26 04:14:12,Deposit,1748.94,Dining,Mobile,Success
1200574,501090,2025-03-21 05:44:56,Transfer,4869.36,Travel,POS,Success
1200575,507567,2025-04-16 18:43:23,Transfer,2520.06,Fuel,Branch,Success
1200576,512255,2025-08-28 04:59:31,Deposit,5697.77,Travel,UPI,Success
1200577,506818,2025-03-12 12:19:24,Deposit,832.96,Travel,UPI,Success
1200578,510598,2025-11-12 17:13:20,Withdrawal,141256.9,Groceries,UPI,Success
1200579,510231,2025-12-26 04:12:25,Interest,1391.74,Groceries,Mobile,Success
1200580,501745,2025-05-03 03:14:27,Withdrawal,1820.43,Fuel,ATM,Success
1200581,506805,2025-09-28 15:29:16,Transfer,1929.06,Dining,Internet Banking,Success
1200582,512659,2025-07-28 03:48:49,Payment,2654.79,Dining,Branch,Success
1200583,503814,2025-05-12 06:13:46,Withdrawal,7937.54,Utilities,Branch,Success
1200584,506527,2025-04-12 20:27:02,Withdrawal,8645.53,Shopping,UPI,Success
1200585,501055,2025-11-11 09:39:24,Withdrawal,33602.45,Education,Mobile,Success
1200586,503561,2025-09-08 10:34:39,Deposit,8387.77,Other,UPI,Success
1200587,511914,2025-03-19 17:59:54,Withdrawal,7858.92,Dining,POS,Success
1200588,503185,2025-05-13 17:28:32,Interest,2850.01,Dining,Internet Banking,Success
1200589,501584,2025-07-22 21:06:45,Withdrawal,4622.94,Other,Mobile,Success
1200590,502348,2025-08-14 16:25:55,Deposit,40634.49,Travel,Branch,Success
1200591,511963,2025-05-06 19:29:38,Payment,6505.31,Utilities,UPI,Reversed
1200592,508544,2025-02-20 10:43:33,Deposit,6546.04,Travel,UPI,Success
1200593,510554,2025-09-08 23:28:11,Withdrawal,4531.13,Education,UPI,Success
1200594,501041,2025-06-10 13:48:19,Payment,3823.09,Fuel,Internet Banking,Success
1200595,507076,2025-09-17 10:34:16,Interest,628.96,Groceries,ATM,Success
1200596,501434,2025-11-20 06:37:16,Withdrawal,1196.06,Utilities,Mobile,Success
1200597,510054,2025-05-06 04:21:46,Interest,1191.52,Utilities,ATM,Success
1200598,508329,2025-09-18 12:54:37,Deposit,2219.39,Utilities,UPI,Success
1200599,505686,2025-03-11 23:57:54,Withdrawal,2146.19,Education,Mobile,Success
1200600,513729,2025-11-23 09:56:35,Interest,26789.01,Education,UPI,Success
1200601,507107,2025-04-22 22:43:11,Transfer,19490.48,Fuel,ATM,Success
1200602,505087,2025-03-19 11:38:41,Deposit,2105.92,Travel,ATM,Success
1200603,500041,2025-10-11 20:02:11,Deposit,7767.37,Other,UPI,Success
1200604,509657,2025-12-22 14:49:18,Transfer,13322.48,Utilities,UPI,Success
1200605,506947,2025-04-10 10:36:37,Transfer,21346.85,Education,POS,Success
