customer_id,loans,exposure,defaults,credit_score,risk_segment,annual_income,exposure_to_income
100543,1,225218.09,0,712,Medium,1608277.82,0.14003680657611756
100544,1,642968.86,1,679,High,3586690.26,0.1792652315619805
100545,2,677442.68,0,612,High,577858.45,1.1723332591225413
100546,2,5127280.2700000005,0,749,Medium,299872.19,17.098218644416477
100548,1,320442.06,0,721,Medium,372617.66,0.8599755041132512
100549,2,2495285.79,0,764,Low,723642.93,3.4482279679012406
100550,1,0.0,0,723,Medium,358141.73,0.0
100551,1,0.0,0,596,Very High,721210.73,0.0
100552,4,1189996.09,0,681,Medium,384314.88,3.0964090955832884
100553,1,0.0,0,739,Medium,610293.0,0.0
100554,2,1307284.78,0,697,Medium,1189911.19,1.0986406304826835
100555,4,979732.76,0,654,High,180000.0,5.442959777777777
100556,3,0.0,0,686,Medium,561327.18,0.0
100558,2,1000196.08,0,685,Medium,625839.34,1.5981674785736544
100559,3,581345.05,0,690,Medium,2438086.92,0.238443119164923
100560,2,1683058.92,0,690,Medium,629422.67,2.673972515162188
100561,1,1388450.25,0,571,Very High,786326.97,1.7657416100073486
100562,4,844614.77,0,625,High,498680.61,1.6936988386213774
100563,1,957823.2,0,721,Medium,599189.53,1.5985312693965128
100564,2,0.0,0,722,Medium,411236.45,0.0
100565,3,1608745.27,0,633,High,572777.37,2.8086746339157918
100568,1,0.0,0,641,High,207102.07,0.0
100569,2,5259768.63,0,735,Medium,894843.2,5.877866233994961
100570,1,662765.47,0,642,High,311965.25,2.124484922599552
100571,1,767986.09,0,576,Very High,362795.92,2.11685426341068
100573,1,122713.86,0,621,High,1158191.2,0.10595302399120284
100574,1,151869.85,0,721,Medium,1372822.89,0.11062595991533913
100575,1,558439.43,0,683,Medium,799049.34,0.698879783819107
100576,2,41647.34,0,771,Low,729420.32,0.057096489990846426
100577,1,0.0,0,677,High,723186.58,0.0
100579,2,192717.97,0,645,High,481926.07,0.3998911492793905
100580,1,44859.1,0,793,Low,853291.12,0.05257185847662402
100581,1,0.0,0,718,Medium,1148772.5,0.0
100584,4,525404.6799999999,0,749,Medium,862069.32,0.6094691781862739
100585,3,573763.13,0,725,Medium,629646.23,0.9112468282387715
100586,2,520078.42,0,709,Medium,1934549.27,0.2688369989149979
100590,6,2461249.85,0,691,Medium,789003.39,3.1194414132998847
100591,1,122414.4,0,690,Medium,549313.38,0.22284984210652214
100592,1,146182.18,0,720,Medium,1027337.57,0.14229225550468286
100593,2,0.0,0,713,Medium,710482.01,0.0
100596,2,0.0,0,747,Medium,1379250.82,0.0
100598,2,187255.05,0,730,Medium,390857.23,0.4790881059050641
100600,4,3869107.1900000004,0,780,Low,1513427.45,2.556519765780646
100601,1,0.0,0,655,High,1013323.17,0.0
100602,1,414756.09,0,740,Medium,525839.0,0.7887511006220536
100603,1,195061.4,0,688,Medium,634414.56,0.3074667769289532
100604,2,1192192.71,0,666,High,420331.01,2.8363187146244573
100606,2,112706.8,0,693,Medium,2246230.77,0.05017596655930415
100607,2,0.0,0,669,High,514496.97,0.0
100610,2,169214.46,0,658,High,461546.01,0.366625333842665
100612,3,747314.6599999999,0,721,Medium,926539.69,0.8065651888048099
100613,3,544197.17,0,644,High,1029709.77,0.528495684759794
100615,1,0.0,0,748,Medium,753657.58,0.0
100618,2,74553.96,0,663,High,2192175.37,0.03400912218076787
100619,3,2410083.74,0,732,Medium,1474688.29,1.6343004527417793
100620,3,1873666.0099999998,0,653,High,762953.72,2.455805589361305
100621,2,41216.01,0,665,High,987839.69,0.04172337922563124
100622,4,594237.31,0,753,Low,485548.54,1.2238473830031495
100623,1,1668350.19,0,674,High,1387933.33,1.202039142615013
100625,3,281782.89,0,742,Medium,606242.52,0.46480225438492834
100626,3,213839.52,0,674,High,1163160.06,0.18384358898980763
100627,1,1658228.56,0,722,Medium,698095.82,2.375359531589804
100630,2,428187.19,0,717,Medium,202784.44,2.1115386861043186
100632,3,998873.8500000001,0,706,Medium,329461.69,3.0318361142383505
100633,5,1713997.9300000002,1,602,High,1025256.85,1.6717741802944308
100634,4,1189850.8599999999,0,708,Medium,468638.45,2.538952704371568
100635,1,0.0,0,673,High,717278.56,0.0
100636,2,197259.69,0,689,Medium,997826.94,0.19768928066824895
100638,1,1342890.13,0,579,Very High,540269.88,2.485591330762322
100639,1,133180.29,0,667,High,318933.52,0.41758009631599713
100640,1,0.0,0,674,High,697346.97,0.0
100641,1,0.0,0,679,High,1115796.73,0.0
100642,2,171521.11,1,640,High,1517155.56,0.11305439898331848
100644,2,0.0,0,769,Low,716798.01,0.0
100646,2,525405.66,0,774,Low,917775.35,0.5724774150885618
100647,1,386454.19,0,709,Medium,1119029.13,0.3453477480072391
100648,2,1559610.34,0,720,Medium,1003178.09,1.554669460534171
100649,5,1887764.04,0,718,Medium,441736.38,4.27350819509138
100651,2,0.0,0,722,Medium,358075.26,0.0
100656,4,139575.77000000002,0,642,High,1903871.34,0.07331155581132914
100657,3,1221141.81,0,717,Medium,439955.36,2.7756038930858806
100658,4,1973814.6600000001,0,759,Low,330842.36,5.9660276271756745
100659,2,403955.12,0,649,High,430801.26,0.9376832370453141
100664,1,858717.66,1,598,Very High,871186.94,0.9856870214330808
100665,2,90538.75,1,707,Medium,1485683.06,0.06094082408128151
100666,2,876766.46,0,789,Low,1997485.38,0.43893510750001086
100667,1,298166.75,0,735,Medium,633576.69,0.47060877507977766
100668,1,214360.68,0,709,Medium,180000.0,1.1908926666666666
100669,2,491755.80000000005,0,717,Medium,1850594.35,0.26572857525475535
100670,5,1426843.1300000001,1,741,Medium,576892.94,2.4733239585147295
100671,1,516550.39,0,727,Medium,969966.33,0.532544660596621
100672,1,92853.54,0,713,Medium,1755161.7,0.05290312567782216
100673,1,204410.51,0,718,Medium,615391.89,0.33216315216633746
100674,1,2472114.0,0,693,Medium,1019065.5,2.4258636957094515
100675,5,1098607.77,0,705,Medium,591352.18,1.857789329532868
100677,5,1710071.72,1,801,Low,1194451.18,1.4316798782851887
100678,2,1118206.63,0,613,High,284895.75,3.924967746974112
100679,3,232969.56,0,674,High,422386.91,0.5515548765467188
100680,1,1303041.87,0,654,High,732750.75,1.778288005846463
100681,1,957626.06,0,723,Medium,1294157.38,0.7399610548139054
100682,1,603800.41,0,648,High,532997.5,1.1328391033729053
100683,3,4485313.0200000005,0,771,Low,1220725.11,3.6743022513889305
100684,7,3862692.94,0,730,Medium,586811.78,6.582507494992687
100685,1,1851066.2,0,639,High,447337.66,4.137961914496535
100686,2,0.0,0,629,High,507829.49,0.0
100687,1,0.0,0,659,High,867831.81,0.0
100691,3,697071.3999999999,0,650,High,180000.0,3.8726188888888884
100692,1,409657.52,0,717,Medium,419206.26,0.9772218573262719
100694,2,1448215.54,0,694,Medium,705210.93,2.053592022460571
100695,3,2445067.8899999997,0,603,High,420821.21,5.810229693508081
100696,1,193492.68,0,709,Medium,536574.39,0.3606073707692236
100698,3,567628.8,0,711,Medium,1809045.3,0.3137725738542866
100699,2,0.0,0,653,High,1111345.14,0.0
100700,3,1794339.4,0,717,Medium,469871.45,3.8187878833668227
100701,3,2499863.4099999997,0,605,High,1031399.2,2.423759306774719
100703,2,1031317.38,0,753,Low,744110.47,1.3859734832114377
100704,2,245644.16,0,703,Medium,723341.45,0.339596410519541
100705,3,256425.26,0,691,Medium,2110236.23,0.12151495474987652
100706,3,1202045.4,0,741,Medium,543416.32,2.212015642077146
100707,1,397825.35,0,592,Very High,363746.88,1.0936873190499943
100708,2,222718.53999999998,0,766,Low,428452.3,0.5198210862679462
100709,3,1298564.29,0,697,Medium,400829.99,3.239688452453371
100710,2,319187.8,0,688,Medium,628499.24,0.5078570978065144
100711,2,309813.56,0,670,High,526374.07,0.5885805887056709
100713,1,529012.96,0,709,Medium,390306.99,1.3553765972779528
100714,2,1185124.95,0,728,Medium,1030904.88,1.1495967988821625
100715,3,811476.8,0,680,Medium,956059.82,0.8487719942042958
100716,3,1682636.2,1,639,High,334651.64,5.028023170602122
100717,2,578803.46,0,675,High,888530.97,0.6514161909291692
100718,2,296240.88,0,743,Medium,1483858.85,0.19964222338263507
100719,1,99937.6,0,640,High,912668.82,0.10950039906041713
100720,4,2077547.51,1,753,Low,875448.88,2.3731225859812626
100721,1,159435.11,0,765,Low,1390586.86,0.1146531112770618
100722,2,3611608.51,0,729,Medium,1943720.15,1.8580907904875092
100723,1,160322.33,0,720,Medium,443904.42,0.36116407671723566
100725,3,258730.0,0,761,Low,275337.1,0.9396844813139966
100726,1,0.0,0,734,Medium,520729.66,0.0
100727,1,2740784.45,0,638,High,598763.77,4.577405292908755
100729,1,0.0,0,710,Medium,1035555.72,0.0
100730,4,323738.98,0,715,Medium,929411.11,0.3483269960050295
100731,1,0.0,0,723,Medium,516750.07,0.0
100732,2,157446.52,0,683,Medium,650798.16,0.24192834226820797
100733,2,4330345.640000001,0,655,High,947332.04,4.5710959380197895
100735,4,1047137.3,0,760,Low,489243.38,2.140319813831717
100736,1,0.0,0,690,Medium,701801.42,0.0
100737,4,1127049.78,0,755,Low,728564.71,1.546945335850813
100738,2,121434.18,0,654,High,752285.07,0.1614204306885952
100739,2,138547.05,0,642,High,430498.9,0.3218290453239253
100740,3,2548736.58,0,701,Medium,501789.82,5.079291126312606
100741,1,0.0,0,744,Medium,421339.11,0.0
100742,1,0.0,0,662,High,1224237.65,0.0
100743,2,155459.59999999998,0,702,Medium,1482434.05,0.10486780170760376
100744,1,78836.88,0,705,Medium,527873.3,0.14934811061669534
100746,3,382113.37,0,759,Low,652660.1,0.5854707067277439
100747,2,3417333.6,1,692,Medium,1330577.89,2.568307819995416
100748,3,687478.49,0,689,Medium,1048281.65,0.6558146753785111
100749,2,936198.13,0,689,Medium,1166655.08,0.8024635096090268
100750,2,105018.27,0,671,High,716572.8,0.14655631639939445
100751,1,446873.24,0,700,Medium,448067.73,0.9973341307127831
100753,5,3763087.71,0,607,High,1357658.71,2.7717479233054085
100756,1,51555.12,0,661,High,455878.77,0.11308953913339724
100761,1,109023.85,0,635,High,779993.23,0.13977537984528404
100763,3,1556194.3499999999,0,740,Medium,924207.77,1.6838143981412317
100765,2,0.0,0,755,Low,930486.32,0.0
100766,2,164239.26,0,612,High,1208826.17,0.13586673094610455
100767,1,0.0,0,659,High,902156.79,0.0
100768,4,1154382.9100000001,1,707,Medium,1339831.39,0.8615881958102207
100769,2,3702305.06,0,778,Low,711012.98,5.207085052090048
100770,1,634392.92,0,631,High,980450.55,0.6470422399171483
100771,4,1607029.6,0,645,High,1004701.24,1.5995099199837757
100772,2,0.0,0,760,Low,1211903.31,0.0
100773,2,1237029.82,0,675,High,578878.48,2.136942143712097
100774,2,163782.45,0,720,Medium,883781.97,0.18531997207410786
100775,2,881646.17,0,718,Medium,457827.2,1.9257181967344885
100777,2,635290.4199999999,0,707,Medium,2022793.94,0.3140658113697928
100778,1,0.0,0,727,Medium,424780.94,0.0
100779,3,2688486.1399999997,0,713,Medium,259233.28,10.370914336307436
100780,2,109442.82,0,811,Low,1836088.71,0.05960649907814095
100781,6,853529.46,0,792,Low,886367.44,0.962952181546741
100782,2,58756.95,0,762,Low,891856.47,0.0658816210639813
100783,2,384497.87,0,634,High,519327.86,0.7403759736671937
100784,3,2860298.44,0,654,High,1293831.25,2.210719860105404
100785,2,1548481.3900000001,0,672,High,696777.95,2.222345569345299
100786,1,1006360.64,0,799,Low,554221.62,1.8158090620860299
100787,2,2601795.99,0,704,Medium,532110.1,4.889582043265107
100788,3,214298.05,0,754,Low,653369.5,0.3279890628503473
100789,2,592515.73,1,631,High,1408622.95,0.42063472698638055
100791,2,2332245.87,1,603,High,1431817.91,1.6288704406554044
100792,3,3580995.52,0,763,Low,854077.66,4.192821903338392
100793,2,4406738.72,0,670,High,1522359.69,2.8946764348443828
100794,3,386399.93,0,685,Medium,1270612.56,0.30410523409275914
100795,1,232698.08,1,665,High,1111670.52,0.20932288462592313
100796,2,1812532.68,0,640,High,892040.3,2.0318955096535434
100797,2,99445.5,0,726,Medium,895902.76,0.11100032775878489
100798,1,109636.66,0,611,High,508170.43,0.21574781515721017
100800,1,2666091.58,0,730,Medium,1229853.45,2.1678124169997655
100801,1,0.0,0,781,Low,1168880.95,0.0
100803,2,0.0,0,736,Medium,436139.57,0.0
100805,2,2317083.96,0,743,Medium,555883.81,4.168288261534366
100806,1,295767.39,0,577,Very High,571868.96,0.517194341165151
100808,1,182977.4,0,665,High,321334.64,0.569429427216437
100809,3,492062.99,0,737,Medium,435693.24,1.1293794459606488
100810,3,1702730.06,0,711,Medium,963367.26,1.7674776076571255
100812,2,0.0,0,720,Medium,806727.99,0.0
100813,2,178456.77000000002,0,718,Medium,1290907.72,0.1382413066675285
100814,2,2785570.16,0,690,Medium,529540.32,5.260355169933048
100815,1,0.0,0,836,Low,1832992.17,0.0
100816,2,183095.87,0,693,Medium,384899.92,0.47569734490981447
100817,1,97223.19,0,695,Medium,1392298.12,0.06982929058325525
100818,1,231943.96,0,782,Low,982181.32,0.23615187468643775
100819,3,2011115.3599999999,0,645,High,676548.16,2.9726122675435254
100820,4,979177.0700000001,1,689,Medium,894472.03,1.094698366364793
100822,5,2998236.25,0,725,Medium,850882.69,3.5236775706413774
100823,2,197836.89,0,694,Medium,604952.04,0.3270290484515103
100824,3,1240028.01,0,607,High,1079768.76,1.1484199728097337
100825,6,1229230.22,0,737,Medium,282278.56,4.354670861293894
100826,2,60821.01,0,699,Medium,1256358.36,0.048410558592534056
100827,3,507669.45,0,597,Very High,598036.23,0.8488941380691936
100828,1,0.0,0,612,High,470968.38,0.0
100830,3,1162436.4700000002,0,685,Medium,857830.19,1.3550892514053396
100831,1,223417.84,0,728,Medium,525502.95,0.4251504963007344
100832,2,79721.62,0,672,High,626152.94,0.12731972479439288
100833,2,1017914.75,0,679,High,2127141.21,0.4785365189742152
100835,1,43554.32,0,713,Medium,2516639.94,0.017306536111002038
100837,3,362826.52,0,747,Medium,483836.24,0.74989529515193
100838,1,1819321.84,0,699,Medium,656760.89,2.770143392673702
100839,1,504357.1,0,850,Low,756941.59,0.6663091401808163
100840,1,0.0,0,581,Very High,359808.5,0.0
100841,3,206826.49,0,724,Medium,269860.41,0.7664202763198945
100842,2,2528291.73,0,735,Medium,1033815.91,2.4455918172124087
100843,1,0.0,0,721,Medium,698316.27,0.0
100844,4,883368.6,0,689,Medium,470485.84,1.877566814763224
100846,2,298111.79000000004,0,732,Medium,1454115.94,0.20501239399108714
100847,2,1807491.31,0,709,Medium,799743.66,2.2600883263019553
100848,1,1295223.43,0,696,Medium,564129.14,2.29596973132783
100849,1,314978.03,0,701,Medium,1393688.21,0.22600322492503544
100852,3,2717303.59,0,725,Medium,2123383.45,1.2797046101117533
100853,2,1240507.35,0,685,Medium,871291.98,1.4237561902038856
100854,1,0.0,0,596,Very High,670299.74,0.0
100855,3,120200.67,0,711,Medium,407439.17,0.29501500800720754
100856,3,261798.03,0,698,Medium,490879.96,0.5333239311704637
100857,2,683785.03,0,740,Medium,1655013.6,0.4131597649711156
100858,1,846609.09,0,735,Medium,1353201.19,0.6256343079331759
100859,3,2015077.2,0,772,Low,1401573.7,1.4377247518271783
100860,5,4504816.63,0,666,High,978012.77,4.606091830477837
100861,2,500340.99,1,834,Low,826789.22,0.6051614823908807
100862,2,590009.82,0,770,Low,525419.51,1.1229309318947824
100863,1,95829.17,0,785,Low,1153387.11,0.08308500170424134
100864,2,425455.45999999996,0,809,Low,1916661.9,0.22197731378705862
100865,2,2407475.1100000003,0,724,Medium,952077.3,2.5286550892453796
100866,3,9601067.379999999,0,707,Medium,686014.82,13.995422693638018
100867,1,52052.84,0,789,Low,1590409.41,0.03272920775789424
100868,5,2761076.8499999996,0,707,Medium,774423.3,3.5653328741529333
100869,1,0.0,0,633,High,3330487.37,0.0
100870,3,897091.46,0,729,Medium,824428.43,1.0881374627024931
100872,2,1038326.4299999999,0,767,Low,180000.0,5.7684801666666665
100873,4,487178.26,0,738,Medium,214825.38,2.267787260518287
100874,3,3417091.8,0,742,Medium,454249.11,7.522506318174184
100875,3,493665.12,0,804,Low,722729.31,0.6830567311570634
100876,1,211274.27,0,709,Medium,954042.24,0.22145169379502525
100877,3,226935.78999999998,1,669,High,549821.82,0.41274424139805876
100879,2,774451.09,0,750,Low,233210.62,3.3208225680288486
100880,1,0.0,0,711,Medium,1821591.29,0.0
100882,3,651500.42,0,741,Medium,1104988.53,0.5895992603651732
100883,1,400881.64,0,690,Medium,1346860.97,0.2976414410464356
100884,1,219503.03,0,727,Medium,359619.91,0.6103750762854037
100886,1,0.0,0,741,Medium,481106.72,0.0
100887,4,1695245.5100000002,0,696,Medium,1149617.16,1.4746174369909373
100888,2,365715.69,0,634,High,601558.65,0.6079468560546839
100889,3,441315.88,0,642,High,558243.46,0.7905437530786299
100890,4,172043.24,0,790,Low,986867.35,0.17433269020400766
100891,3,761254.53,1,626,High,413199.38,1.8423418979960715
100892,3,826346.6699999999,1,812,Low,458620.74,1.801808330778935
100893,1,0.0,0,624,High,415683.07,0.0
100894,1,0.0,0,681,Medium,369052.48,0.0
100895,4,4155797.52,0,697,Medium,1298844.83,3.199610472330247
100896,2,396355.72,1,685,Medium,825599.45,0.4800823450160971
100897,1,0.0,0,661,High,812651.85,0.0
100898,1,0.0,0,809,Low,589830.76,0.0
100899,2,146572.71,0,727,Medium,1152893.71,0.1271346254460873
100901,4,2368254.03,0,792,Low,1662895.02,1.4241753096356016
100902,3,3258288.2,0,662,High,565123.25,5.765624047497604
100903,2,1418214.67,0,655,High,526986.73,2.6911771952967394
100904,3,939072.9199999999,1,643,High,617159.07,1.5216059613285762
100905,1,0.0,0,730,Medium,1822398.12,0.0
100907,1,659015.14,0,701,Medium,491659.13,1.3403903228645424
100908,1,457161.0,0,755,Low,608159.87,0.7517118812854259
100909,5,1350088.07,0,747,Medium,682452.47,1.9782887883752551
100910,1,0.0,0,746,Medium,694833.13,0.0
100912,1,991342.43,0,756,Low,489889.4,2.0236045727872454
100913,2,1751301.93,0,711,Medium,1295574.8,1.3517567106121544
100915,1,1705518.13,0,749,Medium,737717.02,2.3118866499786055
100917,1,253826.47,0,762,Low,560151.02,0.45313935159843144
100918,2,0.0,0,672,High,469127.09,0.0
100919,2,45639.3,0,712,Medium,547726.43,0.08332499127347205
100920,1,156083.27,0,726,Medium,550247.49,0.2836601217390378
100921,3,865743.82,0,695,Medium,1397354.28,0.6195592859958177
100922,2,526263.16,0,693,Medium,701065.47,0.7506619317593834
100924,4,1777517.75,1,652,High,781259.38,2.275195403093912
100925,2,504755.99,0,631,High,267906.33,1.8840763859517615
100926,2,641274.35,0,640,High,657974.88,0.9746182863394419
100927,1,98294.22,0,769,Low,619978.05,0.1585446775091473
100928,2,1705546.53,0,796,Low,1015075.12,1.68021705625097
100929,1,177144.5,0,686,Medium,352692.53,0.5022632602964401
100930,4,5105299.85,0,755,Low,590281.84,8.648919048568391
100931,2,874806.61,0,599,Very High,307728.88,2.8427835892425826
100933,4,163405.51,0,735,Medium,659091.27,0.24792546561874504
100934,4,1014080.72,0,689,Medium,1764958.02,0.574563648828316
100935,1,1156584.27,0,685,Medium,2070644.36,0.5585624901805929
100936,3,1495090.79,0,788,Low,446709.21,3.3468994068870885
100937,1,424694.91,0,602,High,811503.62,0.5233432107179017
100938,2,397151.84,0,635,High,1119139.44,0.35487252598299995
100939,1,0.0,0,696,Medium,945648.67,0.0
100940,1,153714.93,0,630,High,1425781.08,0.10781103225187978
100941,3,720467.23,0,690,Medium,350795.93,2.0538072662359568
100942,1,245704.66,0,704,Medium,1972454.94,0.12456794577015788
100943,3,793913.44,0,803,Low,693469.93,1.144841911169818
100944,2,516302.18999999994,0,697,Medium,839486.03,0.6150217770747178
100946,2,2241445.37,0,749,Medium,839818.35,2.668964508813126
100947,1,2018197.99,0,695,Medium,1482696.76,1.3611670602153336
100948,1,795100.95,0,744,Medium,1677095.37,0.47409405822878153
100949,3,1413047.8900000001,0,714,Medium,805164.41,1.7549805635348439
100950,1,437002.68,0,704,Medium,1136575.46,0.3844906874902965
100951,2,0.0,0,713,Medium,1108990.91,0.0
100952,1,989648.75,0,670,High,235574.36,4.201003666103561
